Date,Time,pH,NTU,Temperature(C),
20/04/2025,20:36:26,7.51,220,31.87,Signs of Water Pollution
20/04/2025,20:36:28,7.51,220,31.87,Signs of Water Pollution
20/04/2025,20:36:29,7.51,220,31.87,Signs of Water Pollution
20/04/2025,20:36:31,7.51,230,31.87,Signs of Water Pollution
20/04/2025,20:36:33,7.51,230,31.87,Signs of Water Pollution
20/04/2025,20:36:34,7.51,230,31.87,Signs of Water Pollution
20/04/2025,20:36:36,7.51,220,31.87,Signs of Water Pollution
20/04/2025,20:36:38,7.51,220,31.87,Signs of Water Pollution
20/04/2025,20:36:39,7.51,220,31.87,Signs of Water Pollution
20/04/2025,20:36:41,7.51,210,31.87,Signs of Water Pollution
20/04/2025,20:36:42,7.52,210,31.87,Signs of Water Pollution
20/04/2025,20:36:44,7.51,210,31.87,Signs of Water Pollution
20/04/2025,20:36:46,7.52,210,31.87,Signs of Water Pollution
20/04/2025,20:36:47,7.51,210,31.87,Signs of Water Pollution
20/04/2025,20:36:49,7.51,220,31.87,Signs of Water Pollution
20/04/2025,20:36:50,7.52,220,31.87,Signs of Water Pollution
20/04/2025,20:36:52,7.52,230,31.87,Signs of Water Pollution
20/04/2025,20:36:54,7.52,230,31.87,Signs of Water Pollution
20/04/2025,20:36:55,7.51,230,31.87,Signs of Water Pollution
20/04/2025,20:36:57,7.51,220,31.87,Signs of Water Pollution
20/04/2025,20:36:59,7.51,220,31.87,Signs of Water Pollution
20/04/2025,20:37:00,7.51,220,31.87,Signs of Water Pollution
20/04/2025,20:37:02,7.51,210,31.87,Signs of Water Pollution
20/04/2025,20:37:03,7.52,210,31.87,Signs of Water Pollution
20/04/2025,20:37:05,7.51,220,31.87,Signs of Water Pollution
20/04/2025,20:37:07,7.51,230,31.87,Signs of Water Pollution
20/04/2025,20:37:08,7.51,230,31.87,Signs of Water Pollution
20/04/2025,20:37:10,7.52,230,31.87,Signs of Water Pollution
20/04/2025,20:37:11,7.51,230,31.87,Signs of Water Pollution
20/04/2025,20:37:13,7.51,220,31.87,Signs of Water Pollution
20/04/2025,20:37:15,7.51,220,31.87,Signs of Water Pollution
20/04/2025,20:37:16,7.52,220,31.87,Signs of Water Pollution
20/04/2025,20:37:18,7.51,230,31.87,Signs of Water Pollution
20/04/2025,20:37:19,7.52,230,31.81,Signs of Water Pollution
20/04/2025,20:37:21,7.52,230,31.81,Signs of Water Pollution
20/04/2025,20:37:23,7.51,220,31.81,Signs of Water Pollution
20/04/2025,20:37:24,7.52,220,31.81,Signs of Water Pollution
20/04/2025,20:37:26,7.51,220,31.87,Signs of Water Pollution
20/04/2025,20:37:28,7.51,210,31.87,Signs of Water Pollution
20/04/2025,20:37:29,7.51,210,31.87,Signs of Water Pollution
20/04/2025,20:37:31,7.51,220,31.81,Signs of Water Pollution
20/04/2025,20:37:32,7.51,230,31.87,Signs of Water Pollution
20/04/2025,20:37:34,7.51,230,31.81,Signs of Water Pollution
20/04/2025,20:37:36,7.51,230,31.87,Signs of Water Pollution
20/04/2025,20:37:37,7.51,220,31.81,Signs of Water Pollution
20/04/2025,20:37:39,7.51,220,31.81,Signs of Water Pollution
20/04/2025,20:37:40,7.51,220,31.81,Signs of Water Pollution
20/04/2025,20:37:42,7.51,220,31.81,Signs of Water Pollution
20/04/2025,20:37:44,7.51,210,31.81,Signs of Water Pollution
20/04/2025,20:37:45,7.52,220,31.81,Signs of Water Pollution
20/04/2025,20:37:47,7.51,240,31.81,Signs of Water Pollution
20/04/2025,20:37:48,7.51,230,31.81,Signs of Water Pollution
20/04/2025,20:37:50,7.51,230,31.81,Signs of Water Pollution
20/04/2025,20:37:52,7.51,220,31.81,Signs of Water Pollution
20/04/2025,20:37:53,7.51,220,31.81,Signs of Water Pollution
20/04/2025,20:37:55,7.51,220,31.81,Signs of Water Pollution
20/04/2025,20:37:57,7.51,220,31.81,Signs of Water Pollution
20/04/2025,20:37:58,7.52,230,31.75,Signs of Water Pollution
20/04/2025,20:38:00,7.52,230,31.81,Signs of Water Pollution
20/04/2025,20:38:01,7.52,220,31.81,Signs of Water Pollution
20/04/2025,20:38:03,7.51,220,31.81,Signs of Water Pollution
20/04/2025,20:38:05,7.52,220,31.81,Signs of Water Pollution
20/04/2025,20:38:06,7.51,220,31.81,Signs of Water Pollution
20/04/2025,20:38:08,7.52,220,31.81,Signs of Water Pollution
20/04/2025,20:38:09,7.51,230,31.81,Signs of Water Pollution
20/04/2025,20:38:11,7.51,230,31.81,Signs of Water Pollution
20/04/2025,20:38:13,7.52,220,31.81,Signs of Water Pollution
20/04/2025,20:38:14,7.51,210,31.75,Signs of Water Pollution
20/04/2025,20:38:16,7.52,210,31.81,Signs of Water Pollution
20/04/2025,20:38:18,7.52,220,31.81,Signs of Water Pollution
20/04/2025,20:38:19,7.52,220,31.81,Signs of Water Pollution
20/04/2025,20:38:21,7.52,220,31.75,Signs of Water Pollution
20/04/2025,20:38:22,7.52,220,31.81,Signs of Water Pollution
20/04/2025,20:38:24,7.52,220,31.81,Signs of Water Pollution
20/04/2025,20:38:26,7.52,220,31.81,Signs of Water Pollution
20/04/2025,20:38:27,7.52,230,31.81,Signs of Water Pollution
20/04/2025,20:38:29,7.52,220,31.81,Signs of Water Pollution
20/04/2025,20:38:30,7.52,220,31.75,Signs of Water Pollution
20/04/2025,20:38:32,7.52,220,31.75,Signs of Water Pollution
20/04/2025,20:38:34,7.52,220,31.75,Signs of Water Pollution
20/04/2025,20:38:35,7.52,220,31.81,Signs of Water Pollution
20/04/2025,20:38:37,7.52,220,31.81,Signs of Water Pollution
20/04/2025,20:38:38,7.52,220,31.81,Signs of Water Pollution
20/04/2025,20:38:40,7.52,220,31.81,Signs of Water Pollution
20/04/2025,20:38:42,7.52,220,31.81,Signs of Water Pollution
20/04/2025,20:38:43,7.52,230,31.81,Signs of Water Pollution
20/04/2025,20:38:45,7.53,210,31.75,Signs of Water Pollution
20/04/2025,20:38:47,7.52,210,31.75,Signs of Water Pollution
20/04/2025,20:38:48,7.52,210,31.75,Signs of Water Pollution
20/04/2025,20:38:50,7.53,210,31.81,Signs of Water Pollution
20/04/2025,20:38:51,7.53,210,31.75,Signs of Water Pollution
20/04/2025,20:38:53,7.53,210,31.75,Signs of Water Pollution
20/04/2025,20:38:55,7.52,210,31.75,Signs of Water Pollution
20/04/2025,20:38:56,7.52,210,31.81,Signs of Water Pollution
20/04/2025,20:38:58,7.52,210,31.75,Signs of Water Pollution
20/04/2025,20:38:59,7.53,210,31.75,Signs of Water Pollution
20/04/2025,20:39:01,7.53,220,31.75,Signs of Water Pollution
20/04/2025,20:39:03,7.52,220,31.75,Signs of Water Pollution
20/04/2025,20:39:04,7.53,220,31.75,Signs of Water Pollution
20/04/2025,20:39:06,7.53,220,31.75,Signs of Water Pollution
20/04/2025,20:39:07,7.53,210,31.81,Signs of Water Pollution
20/04/2025,20:39:09,7.53,200,31.81,Signs of Water Pollution
20/04/2025,20:39:11,7.53,200,31.81,Signs of Water Pollution
20/04/2025,20:39:12,7.53,210,31.75,Signs of Water Pollution
20/04/2025,20:39:14,7.52,220,31.75,Signs of Water Pollution
20/04/2025,20:39:16,7.53,210,31.75,Signs of Water Pollution
20/04/2025,20:39:17,7.53,200,31.81,Signs of Water Pollution
20/04/2025,20:39:19,7.52,200,31.75,Signs of Water Pollution
20/04/2025,20:39:20,7.53,200,31.81,Signs of Water Pollution
20/04/2025,20:39:22,7.53,200,31.75,Signs of Water Pollution
20/04/2025,20:39:24,7.53,200,31.75,Signs of Water Pollution
20/04/2025,20:39:25,7.54,200,31.75,Signs of Water Pollution
20/04/2025,20:39:27,7.53,190,31.75,Signs of Water Pollution
20/04/2025,20:39:28,7.53,190,31.75,Signs of Water Pollution
20/04/2025,20:39:30,7.53,200,31.75,Signs of Water Pollution
20/04/2025,20:39:32,7.53,200,31.75,Signs of Water Pollution
20/04/2025,20:39:33,7.53,200,31.75,Signs of Water Pollution
20/04/2025,20:39:35,7.53,200,31.75,Signs of Water Pollution
20/04/2025,20:39:37,7.53,200,31.75,Signs of Water Pollution
20/04/2025,20:39:38,7.53,190,31.75,Signs of Water Pollution
20/04/2025,20:39:40,7.53,190,31.75,Signs of Water Pollution
20/04/2025,20:39:41,7.53,190,31.75,Signs of Water Pollution
20/04/2025,20:39:43,7.53,190,31.75,Signs of Water Pollution
20/04/2025,20:39:45,7.53,190,31.75,Signs of Water Pollution
20/04/2025,20:39:46,7.53,200,31.75,Signs of Water Pollution
20/04/2025,20:39:48,7.53,200,31.75,Signs of Water Pollution
20/04/2025,20:39:49,7.53,200,31.75,Signs of Water Pollution
20/04/2025,20:39:51,7.53,200,31.75,Signs of Water Pollution
20/04/2025,20:39:53,7.53,190,31.75,Signs of Water Pollution
20/04/2025,20:39:54,7.53,190,31.75,Signs of Water Pollution
20/04/2025,20:39:56,7.53,200,31.75,Signs of Water Pollution
20/04/2025,20:39:57,7.53,200,31.75,Signs of Water Pollution
20/04/2025,20:39:59,7.53,200,31.75,Signs of Water Pollution
20/04/2025,20:40:01,7.53,200,31.75,Signs of Water Pollution
20/04/2025,20:40:02,7.53,200,31.75,Signs of Water Pollution
20/04/2025,20:40:04,7.53,200,31.75,Signs of Water Pollution
20/04/2025,20:40:06,7.53,190,31.75,Signs of Water Pollution
20/04/2025,20:40:07,7.54,190,31.75,Signs of Water Pollution
20/04/2025,20:40:09,7.53,190,31.75,Signs of Water Pollution
20/04/2025,20:40:10,7.53,200,31.75,Signs of Water Pollution
20/04/2025,20:40:12,7.53,200,31.75,Signs of Water Pollution
20/04/2025,20:40:14,7.54,200,31.75,Signs of Water Pollution
20/04/2025,20:40:15,7.54,190,31.75,Signs of Water Pollution
20/04/2025,20:40:17,7.53,190,31.75,Signs of Water Pollution
20/04/2025,20:40:18,7.54,190,31.75,Signs of Water Pollution
20/04/2025,20:40:20,7.54,190,31.75,Signs of Water Pollution
20/04/2025,20:40:22,7.53,200,31.75,Signs of Water Pollution
20/04/2025,20:40:23,7.54,200,31.75,Signs of Water Pollution
20/04/2025,20:40:25,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:40:26,7.54,190,31.75,Signs of Water Pollution
20/04/2025,20:40:28,7.54,190,31.75,Signs of Water Pollution
20/04/2025,20:40:30,7.53,190,31.75,Signs of Water Pollution
20/04/2025,20:40:31,7.54,190,31.75,Signs of Water Pollution
20/04/2025,20:40:33,7.54,190,31.75,Signs of Water Pollution
20/04/2025,20:40:35,7.54,190,31.75,Signs of Water Pollution
20/04/2025,20:40:36,7.53,190,31.69,Signs of Water Pollution
20/04/2025,20:40:38,7.53,190,31.75,Signs of Water Pollution
20/04/2025,20:40:39,7.53,190,31.75,Signs of Water Pollution
20/04/2025,20:40:41,7.53,200,31.69,Signs of Water Pollution
20/04/2025,20:40:43,7.54,200,31.75,Signs of Water Pollution
20/04/2025,20:40:44,7.54,200,31.69,Signs of Water Pollution
20/04/2025,20:40:46,7.54,200,31.75,Signs of Water Pollution
20/04/2025,20:40:47,7.54,200,31.75,Signs of Water Pollution
20/04/2025,20:40:49,7.54,200,31.75,Signs of Water Pollution
20/04/2025,20:40:51,7.54,200,31.69,Signs of Water Pollution
20/04/2025,20:40:52,7.54,200,31.69,Signs of Water Pollution
20/04/2025,20:40:54,7.54,200,31.69,Signs of Water Pollution
20/04/2025,20:40:55,7.54,190,31.75,Signs of Water Pollution
20/04/2025,20:40:57,7.54,190,31.75,Signs of Water Pollution
20/04/2025,20:40:59,7.53,190,31.69,Signs of Water Pollution
20/04/2025,20:41:00,7.53,190,31.69,Signs of Water Pollution
20/04/2025,20:41:02,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:41:04,7.53,190,31.69,Signs of Water Pollution
20/04/2025,20:41:05,7.54,200,31.75,Signs of Water Pollution
20/04/2025,20:41:07,7.53,190,31.69,Signs of Water Pollution
20/04/2025,20:41:08,7.53,190,31.75,Signs of Water Pollution
20/04/2025,20:41:10,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:41:12,7.53,190,31.69,Signs of Water Pollution
20/04/2025,20:41:13,7.54,200,31.69,Signs of Water Pollution
20/04/2025,20:41:15,7.53,200,31.69,Signs of Water Pollution
20/04/2025,20:41:16,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:41:18,7.53,190,31.69,Signs of Water Pollution
20/04/2025,20:41:20,7.53,180,31.69,Signs of Water Pollution
20/04/2025,20:41:21,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:41:23,7.53,180,31.69,Signs of Water Pollution
20/04/2025,20:41:25,7.53,180,31.69,Signs of Water Pollution
20/04/2025,20:41:26,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:41:28,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:41:29,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:41:31,7.54,180,31.69,Signs of Water Pollution
20/04/2025,20:41:33,7.53,180,31.69,Signs of Water Pollution
20/04/2025,20:41:34,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:41:36,7.53,190,31.69,Signs of Water Pollution
20/04/2025,20:41:37,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:41:39,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:41:41,7.54,190,31.62,Signs of Water Pollution
20/04/2025,20:41:42,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:41:44,7.53,200,31.69,Signs of Water Pollution
20/04/2025,20:41:45,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:41:47,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:41:49,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:41:50,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:41:52,7.53,190,31.69,Signs of Water Pollution
20/04/2025,20:41:54,7.53,190,31.69,Signs of Water Pollution
20/04/2025,20:41:55,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:41:57,7.53,190,31.69,Signs of Water Pollution
20/04/2025,20:41:58,7.53,190,31.69,Signs of Water Pollution
20/04/2025,20:42:00,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:42:02,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:42:03,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:42:05,7.54,190,31.75,Signs of Water Pollution
20/04/2025,20:42:06,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:42:08,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:42:10,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:42:11,7.53,180,31.69,Signs of Water Pollution
20/04/2025,20:42:13,7.54,180,31.69,Signs of Water Pollution
20/04/2025,20:42:14,7.54,180,31.69,Signs of Water Pollution
20/04/2025,20:42:16,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:42:18,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:42:19,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:42:21,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:42:23,7.54,200,31.69,Signs of Water Pollution
20/04/2025,20:42:24,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:42:26,7.53,190,31.69,Signs of Water Pollution
20/04/2025,20:42:27,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:42:29,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:42:31,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:42:32,7.54,180,31.69,Signs of Water Pollution
20/04/2025,20:42:34,7.54,180,31.69,Signs of Water Pollution
20/04/2025,20:42:35,7.54,180,31.69,Signs of Water Pollution
20/04/2025,20:42:37,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:42:39,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:42:40,7.54,180,31.69,Signs of Water Pollution
20/04/2025,20:42:42,7.54,180,31.69,Signs of Water Pollution
20/04/2025,20:42:44,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:42:45,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:42:47,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:42:48,7.54,180,31.69,Signs of Water Pollution
20/04/2025,20:42:50,7.54,180,31.69,Signs of Water Pollution
20/04/2025,20:42:52,7.54,180,31.69,Signs of Water Pollution
20/04/2025,20:42:53,7.54,180,31.69,Signs of Water Pollution
20/04/2025,20:42:55,7.54,180,31.69,Signs of Water Pollution
20/04/2025,20:42:56,7.54,180,31.69,Signs of Water Pollution
20/04/2025,20:42:58,7.54,180,31.69,Signs of Water Pollution
20/04/2025,20:43:00,7.54,180,31.69,Signs of Water Pollution
20/04/2025,20:43:01,7.54,180,31.62,Signs of Water Pollution
20/04/2025,20:43:03,7.54,180,31.62,Signs of Water Pollution
20/04/2025,20:43:04,7.54,180,31.69,Signs of Water Pollution
20/04/2025,20:43:06,7.54,180,31.69,Signs of Water Pollution
20/04/2025,20:43:08,7.54,180,31.62,Signs of Water Pollution
20/04/2025,20:43:09,7.54,180,31.69,Signs of Water Pollution
20/04/2025,20:43:11,7.53,180,31.69,Signs of Water Pollution
20/04/2025,20:43:13,7.54,180,31.69,Signs of Water Pollution
20/04/2025,20:43:14,7.54,180,31.69,Signs of Water Pollution
20/04/2025,20:43:16,7.54,190,31.62,Signs of Water Pollution
20/04/2025,20:43:17,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:43:19,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:43:21,7.54,180,31.62,Signs of Water Pollution
20/04/2025,20:43:22,7.54,180,31.62,Signs of Water Pollution
20/04/2025,20:43:24,7.54,180,31.62,Signs of Water Pollution
20/04/2025,20:43:25,7.54,190,31.69,Signs of Water Pollution
20/04/2025,20:43:27,7.54,180,31.69,Signs of Water Pollution
20/04/2025,20:43:29,7.54,180,31.69,Signs of Water Pollution
20/04/2025,20:43:30,7.54,180,31.62,Signs of Water Pollution
20/04/2025,20:43:32,7.55,180,31.62,Signs of Water Pollution
20/04/2025,20:43:33,7.54,180,31.69,Signs of Water Pollution
20/04/2025,20:43:35,7.55,190,31.62,Signs of Water Pollution
20/04/2025,20:43:37,7.55,180,31.62,Signs of Water Pollution
20/04/2025,20:43:38,7.54,180,31.62,Signs of Water Pollution
20/04/2025,20:43:40,7.55,180,31.62,Signs of Water Pollution
20/04/2025,20:43:42,7.55,180,31.62,Signs of Water Pollution
20/04/2025,20:43:43,7.55,180,31.62,Signs of Water Pollution
20/04/2025,20:43:45,7.54,180,31.62,Signs of Water Pollution
20/04/2025,20:43:46,7.55,180,31.62,Signs of Water Pollution
20/04/2025,20:43:48,7.55,180,31.62,Signs of Water Pollution
20/04/2025,20:43:50,7.55,180,31.62,Signs of Water Pollution
20/04/2025,20:43:51,7.55,180,31.62,Signs of Water Pollution
20/04/2025,20:43:53,7.55,180,31.62,Signs of Water Pollution
20/04/2025,20:43:54,7.55,180,31.62,Signs of Water Pollution
20/04/2025,20:43:56,7.54,180,31.62,Signs of Water Pollution
20/04/2025,20:43:58,7.55,180,31.69,Signs of Water Pollution
20/04/2025,20:43:59,7.55,180,31.62,Signs of Water Pollution
20/04/2025,20:44:01,7.55,180,31.62,Signs of Water Pollution
20/04/2025,20:44:03,7.56,180,31.62,Signs of Water Pollution
20/04/2025,20:44:04,7.55,180,31.62,Signs of Water Pollution
20/04/2025,20:44:06,7.55,180,31.62,Signs of Water Pollution
20/04/2025,20:44:07,7.55,180,31.62,Signs of Water Pollution
20/04/2025,20:44:09,7.55,180,31.62,Signs of Water Pollution
20/04/2025,20:44:11,7.55,180,31.62,Signs of Water Pollution
20/04/2025,20:44:12,7.56,180,31.62,Signs of Water Pollution
20/04/2025,20:44:14,7.55,180,31.62,Signs of Water Pollution
20/04/2025,20:44:15,7.55,180,31.62,Signs of Water Pollution
20/04/2025,20:44:17,7.55,190,31.62,Signs of Water Pollution
20/04/2025,20:44:19,7.55,180,31.62,Signs of Water Pollution
20/04/2025,20:44:20,7.56,180,31.69,Signs of Water Pollution
20/04/2025,20:44:22,7.55,180,31.62,Signs of Water Pollution
20/04/2025,20:44:23,7.55,180,31.62,Signs of Water Pollution
20/04/2025,20:44:25,7.56,180,31.62,Signs of Water Pollution
20/04/2025,20:44:27,7.56,180,31.62,Signs of Water Pollution
20/04/2025,20:44:28,7.56,180,31.62,Signs of Water Pollution
20/04/2025,20:44:30,7.55,180,31.62,Signs of Water Pollution
20/04/2025,20:44:32,7.56,180,31.56,Signs of Water Pollution
20/04/2025,20:44:33,7.56,190,31.62,Signs of Water Pollution
20/04/2025,20:44:35,7.56,180,31.62,Signs of Water Pollution
20/04/2025,20:44:36,7.56,180,31.62,Signs of Water Pollution
20/04/2025,20:44:38,7.56,180,31.69,Signs of Water Pollution
20/04/2025,20:44:40,7.56,180,31.69,Signs of Water Pollution
20/04/2025,20:44:41,7.56,170,31.62,Signs of Water Pollution
20/04/2025,20:44:43,7.56,180,31.62,Signs of Water Pollution
20/04/2025,20:44:44,7.56,180,31.62,Signs of Water Pollution
20/04/2025,20:44:46,7.56,180,31.69,Signs of Water Pollution
20/04/2025,20:44:48,7.56,180,31.62,Signs of Water Pollution
20/04/2025,20:44:49,7.56,180,31.62,Signs of Water Pollution
20/04/2025,20:44:51,7.56,180,31.69,Signs of Water Pollution
20/04/2025,20:44:52,7.56,180,31.62,Signs of Water Pollution
20/04/2025,20:44:54,7.56,180,31.62,Signs of Water Pollution
20/04/2025,20:44:56,7.56,180,31.69,Signs of Water Pollution
20/04/2025,20:44:57,7.56,180,31.62,Signs of Water Pollution
20/04/2025,20:44:59,7.56,180,31.56,Signs of Water Pollution
20/04/2025,20:45:01,7.57,180,31.62,Signs of Water Pollution
20/04/2025,20:45:02,7.56,180,31.69,Signs of Water Pollution
20/04/2025,20:45:04,7.57,180,31.62,Signs of Water Pollution
20/04/2025,20:45:05,7.56,180,31.69,Signs of Water Pollution
20/04/2025,20:45:07,7.57,180,31.69,Signs of Water Pollution
20/04/2025,20:45:09,7.56,180,31.69,Signs of Water Pollution
20/04/2025,20:45:10,7.56,180,31.69,Signs of Water Pollution
20/04/2025,20:45:12,7.56,180,31.62,Signs of Water Pollution
20/04/2025,20:45:13,7.56,180,31.62,Signs of Water Pollution
20/04/2025,20:45:15,7.56,180,31.62,Signs of Water Pollution
20/04/2025,20:45:17,7.57,180,31.69,Signs of Water Pollution
20/04/2025,20:45:18,7.56,180,31.69,Signs of Water Pollution
20/04/2025,20:45:20,7.57,170,31.69,Signs of Water Pollution
20/04/2025,20:45:22,7.57,170,31.62,Signs of Water Pollution
20/04/2025,20:45:23,7.56,180,31.62,Signs of Water Pollution
20/04/2025,20:45:25,7.57,180,31.69,Signs of Water Pollution
20/04/2025,20:45:26,7.57,180,31.69,Signs of Water Pollution
20/04/2025,20:45:28,7.57,180,31.62,Signs of Water Pollution
20/04/2025,20:45:30,7.57,180,31.69,Signs of Water Pollution
20/04/2025,20:45:31,7.57,180,31.62,Signs of Water Pollution
20/04/2025,20:45:33,7.57,180,31.62,Signs of Water Pollution
20/04/2025,20:45:34,7.57,180,31.69,Signs of Water Pollution
20/04/2025,20:45:36,7.57,180,31.69,Signs of Water Pollution
20/04/2025,20:45:38,7.57,180,31.69,Signs of Water Pollution
20/04/2025,20:45:39,7.57,180,31.62,Signs of Water Pollution
20/04/2025,20:45:41,7.57,180,31.62,Signs of Water Pollution
